Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
165321,BLAUPUNKT,BP24PTVP,"BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)","Australia,Fiji,New Zealand",China,60.469,1562.41008,LCD (LED),1.012,1.32,4.0,16.33,N/A,N/A,76.0,Approved,2029-11-28,,Single product class,Available,5.5,http://www.ayonz.com/,,5.583285571635198,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV6355,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165321,BLAUPUNKT,BP24PTVBL,"BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)","Australia,Fiji,New Zealand",China,60.469,1562.41008,LCD (LED),1.012,1.32,4.0,16.33,N/A,N/A,76.0,Approved,2029-11-28,,Single product class,Available,5.5,http://www.ayonz.com/,,5.583285571635198,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV6355,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165321,BLAUPUNKT,BP24PTVG,"BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)","Australia,Fiji,New Zealand",China,60.469,1562.41008,LCD (LED),1.012,1.32,4.0,16.33,N/A,N/A,76.0,Approved,2029-11-28,,Single product class,Available,5.5,http://www.ayonz.com/,,5.583285571635198,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV6355,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165321,BLAUPUNKT,"BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)","BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)","Australia,Fiji,New Zealand",China,60.469,1562.41008,LCD (LED),1.012,1.32,4.0,16.33,N/A,N/A,76.0,Approved,2029-11-28,,Single product class,Available,5.5,http://www.ayonz.com/,,5.583285571635198,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV6355,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165324,EKO,K700UATW,,"Australia,Fiji,New Zealand",China,176.539,13385.2,LCD,-,-,-,153.11,N/A,N/A,561.0,Approved,2029-11-28,,Single product class,Available,4.5,http://www.ayonz.com/,,4.819594333692885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6354,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165339,Linsar,LS32HDNF-12V,,Australia,China,80.039,2736.7112736,LCD (LED),-,-,-,27.036,N/A,N/A,102.0,Approved,2029-11-07,,Single product class,Available,6.0,,,6.138069063666082,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6339,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165404,AKAI,AK3223S7WOS,,Australia,China,80.043,2737.0770999999995,LCD (LED),-,-,-,27.14,N/A,N/A,101.0,Approved,2029-11-11,,Single product class,Available,6.0,,,6.182698305345105,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6340,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165405,AKAI,AK4324S7WOS,,Australia,China,107.978,4982.1834,LCD,0.4,0.0,0.0,44.2,N/A,N/A,172.0,Approved,2029-11-11,,Single product class,Available,6.0,,,6.04961468920546,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6341,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165408,AKAI,AK55324S7WOS,,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.32,0.0,0.0,68.12,N/A,N/A,256.0,Approved,2029-11-11,,Single product class,Available,6.0,,,6.293361671010194,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6342,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165429,SONIQ,G65UV50A,,"Australia,Fiji,New Zealand",China,163.896,11478.122496000002,LCD,0.38409,0.64009,14.0,92.076,N/A,N/A,340.0,Approved,2029-12-10,,Single product class,Available,6.0,,,6.4118221171542435,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6392,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165430,Polaroid,PL7024WOS,,"Australia,New Zealand",China,176.535,13380.189120000001,LCD,-,-,-,108.294,N/A,N/A,397.0,Approved,2029-11-12,,Single product class,Available,6.0,,,6.367605973033433,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6343,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165432,EKO,K32HST,,"Australia,Fiji,New Zealand",China,80.039,2736.719568,LCD (LED),-,-,-,31.0,N/A,N/A,131.0,Approved,2029-11-28,,Single product class,Available,5.0,http://www.ayonz.com/,,5.0167187257265855,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6353,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165465,AIWA,AWS320DVD,,Australia,China,80.039,2736.70931232,LCD (LED),0.36,0.0,0.0,33.5,N/A,N/A,125.0,Approved,2029-12-12,,Single product class,Available,5.0,,,5.226810398773459,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV6404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165499,QBELL,QTH32T,,"Australia,Fiji,New Zealand",China,80.039,2736.719568,LCD (LED),-,-,-,35.3,N/A,N/A,131.0,Approved,2029-12-04,,Single product class,Available,5.0,http://www.ayonz.com/,,5.0167187257265855,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6366,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165561,SVISION,SV43FWOS,,"Australia,Fiji,New Zealand",China,108.593,5055.75,LCD (LED),0.36,0.0,0.0,43.0,N/A,N/A,159.0,Approved,2029-11-28,,Single product class,Available,6.0,http://www.ayonz.com/,,6.459455558274884,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6356,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165566,SAMSUNG ELECTRONICS,UA50TU8000,UA50TU8000,"Australia,Fiji,New Zealand",Vietnam,125.725,6751.36,LCD (LED),0.5,0.0,0.0,91.0,N/A,N/A,335.0,Approved,2030-01-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2768165620335985,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV6360,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165566,SAMSUNG ELECTRONICS,UA50TU8000S,UA50TU8000,"Australia,Fiji,New Zealand",Vietnam,125.725,6751.36,LCD (LED),0.5,0.0,0.0,91.0,N/A,N/A,335.0,Approved,2030-01-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2768165620335985,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV6360,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165566,SAMSUNG ELECTRONICS,UA50TU8000W,UA50TU8000,"Australia,Fiji,New Zealand",Vietnam,125.725,6751.36,LCD (LED),0.5,0.0,0.0,91.0,N/A,N/A,335.0,Approved,2030-01-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2768165620335985,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV6360,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165568,SAMSUNG ELECTRONICS,UA65TU8000,UA65TU8000,"Australia,Fiji,New Zealand",Vietnam,163.878,11481.120000000003,LCD (LED),0.5,0.0,14.0,116.0,N/A,N/A,426.0,Approved,2030-01-20,,Single product class,Available,5.0,,http://www.samsung.com.au,5.402392870035829,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV6361,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165568,SAMSUNG ELECTRONICS,UA65TU8000S,UA65TU8000,"Australia,Fiji,New Zealand",Vietnam,163.878,11481.120000000003,LCD (LED),0.5,0.0,14.0,116.0,N/A,N/A,426.0,Approved,2030-01-20,,Single product class,Available,5.0,,http://www.samsung.com.au,5.402392870035829,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV6361,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165568,SAMSUNG ELECTRONICS,UA65TU8000W,UA65TU8000,"Australia,Fiji,New Zealand",Vietnam,163.878,11481.120000000003,LCD (LED),0.5,0.0,14.0,116.0,N/A,N/A,426.0,Approved,2030-01-20,,Single product class,Available,5.0,,http://www.samsung.com.au,5.402392870035829,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV6361,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165569,SAMSUNG ELECTRONICS,UA55TU8000W,UA55TU8000,"Australia,Fiji,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,102.0,N/A,N/A,375.0,Approved,2030-01-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.581522729005154,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV6362,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165569,SAMSUNG ELECTRONICS,UA55TU8000S,UA55TU8000,"Australia,Fiji,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,102.0,N/A,N/A,375.0,Approved,2030-01-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.581522729005154,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV6362,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165569,SAMSUNG ELECTRONICS,UA55TU8000,UA55TU8000,"Australia,Fiji,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,102.0,N/A,N/A,375.0,Approved,2030-01-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.581522729005154,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV6362,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165597,Kogan,KAQL50R96KA,,"Australia,Fiji,New Zealand",China,125.812,6757.52,LCD (LED),0.373,0.0,0.0,56.9,N/A,N/A,250.0,Approved,2029-11-20,,Single product class,Available,5.5,,,5.592095134190206,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6344,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165599,KOGAN,KAOD77X98JSVA,KAOD77X98JSV series,"Australia,Fiji,New Zealand",China,194.677,16189.38,OLED,-,-,-,131.1,N/A,N/A,540.0,Approved,2029-11-25,,Single product class,Available,5.5,,,5.804199982629451,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6350,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165599,KOGAN,KAOD77X98JSVB,KAOD77X98JSV series,"Australia,Fiji,New Zealand",China,194.677,16189.38,OLED,-,-,-,131.1,N/A,N/A,540.0,Approved,2029-11-25,,Single product class,Available,5.5,,,5.804199982629451,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6350,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165599,KOGAN,KAOD77X98JSVC,KAOD77X98JSV series,"Australia,Fiji,New Zealand",China,194.677,16189.38,OLED,-,-,-,131.1,N/A,N/A,540.0,Approved,2029-11-25,,Single product class,Available,5.5,,,5.804199982629451,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6350,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165599,KOGAN,KAOD77X98JSV series,KAOD77X98JSV series,"Australia,Fiji,New Zealand",China,194.677,16189.38,OLED,-,-,-,131.1,N/A,N/A,540.0,Approved,2029-11-25,,Single product class,Available,5.5,,,5.804199982629451,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6350,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165603,KOGAN,KAQL100XQ98GSVA,KAQL100XQ98GSV series,"Australia,Fiji,New Zealand",China,252.751,27295.170000000002,OLED,-,-,-,446.3,N/A,N/A,1670.0,Approved,2029-11-24,,Single product class,Available,3.0,,,3.0092711879419327,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6347,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165603,KOGAN,KAQL100XQ98GSVB,KAQL100XQ98GSV series,"Australia,Fiji,New Zealand",China,252.751,27295.170000000002,OLED,-,-,-,446.3,N/A,N/A,1670.0,Approved,2029-11-24,,Single product class,Available,3.0,,,3.0092711879419327,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6347,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165603,KOGAN,KAQL100XQ98GSVC,KAQL100XQ98GSV series,"Australia,Fiji,New Zealand",China,252.751,27295.170000000002,OLED,-,-,-,446.3,N/A,N/A,1670.0,Approved,2029-11-24,,Single product class,Available,3.0,,,3.0092711879419327,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6347,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165603,KOGAN,KAQL100XQ98GSV series,KAQL100XQ98GSV series,"Australia,Fiji,New Zealand",China,252.751,27295.170000000002,OLED,-,-,-,446.3,N/A,N/A,1670.0,Approved,2029-11-24,,Single product class,Available,3.0,,,3.0092711879419327,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ATV6347,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165604,Kogan,KAQL55R96KA,,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),-,-,-,69.4,N/A,N/A,280.0,Approved,2029-11-20,,Single product class,Available,5.5,,,5.891771940265505,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6345,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165605,Kogan,KAQL65R96KA,,"Australia,Fiji,New Zealand",China,163.897,11477.9975,LCD (LED),-,-,-,92.9,N/A,N/A,400.0,Approved,2029-11-24,,Single product class,Available,5.5,,,5.68346052076461,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6346,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165627,LG,86NANO80A6A,,"Australia,New Zealand","Indonesia,South Korea",217.425,20200.7,LCD (LED),0.4,0.0,0.0,212.0,N/A,N/A,776.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.134275172185824,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6370,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165628,LG,86NANO80ASA,,"Australia,New Zealand","Indonesia,South Korea",217.425,20200.7,LCD (LED),0.4,0.0,0.0,212.0,N/A,N/A,776.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.134275172185824,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6368,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165629,LG,OLED55C5PSA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,OLED,0.4,0.0,0.0,101.0,N/A,N/A,371.0,Approved,2029-12-08,,Single product class,Available,4.5,,,4.630644483160877,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6371,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165630,LG,OLED55C56LA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,OLED,0.4,0.0,0.0,101.0,N/A,N/A,371.0,Approved,2029-12-08,,Single product class,Available,4.5,,,4.630644483160877,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6369,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165631,LG,OLED55G5PSA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,OLED,0.4,0.0,0.0,96.0,N/A,N/A,353.0,Approved,2029-12-08,,Single product class,Available,4.5,,,4.8535234567239876,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6372,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165632,LG,OLED55G55LW,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,OLED,0.4,0.0,0.0,96.0,N/A,N/A,353.0,Approved,2029-12-08,,Single product class,Available,4.5,,,4.8535234567239876,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6373,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165633,LG,OLED65C5PSA,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,OLED,0.4,0.0,0.0,124.0,N/A,N/A,455.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.106106297063303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6374,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165634,LG,OLED65C56LA,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,OLED,0.4,0.0,0.0,124.0,N/A,N/A,455.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.106106297063303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6384,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165635,LG,OLED77C5PSA,,"Australia,New Zealand","Indonesia,South Korea",194.738,16204.123099999999,OLED,0.4,0.0,0.0,163.0,N/A,N/A,597.0,Approved,2029-12-10,,Single product class,Available,5.0,,,5.358408700371743,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6393,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165636,LG,OLED77C56LA,,"Australia,New Zealand","Indonesia,South Korea",194.738,16204.123099999999,OLED,0.4,0.0,0.0,163.0,N/A,N/A,597.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.358408700371743,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6385,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165637,LG,OLED83G5PSA,,"Australia,New Zealand","Indonesia,South Korea",209.585,18769.3425,OLED,0.4,0.0,0.0,189.0,N/A,N/A,692.0,Approved,2029-12-10,,Single product class,Available,5.0,,,5.329782018752292,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6394,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165638,LG,OLED83G56LA,,"Australia,New Zealand","Indonesia,South Korea",209.585,18769.3425,OLED,0.4,0.0,0.0,189.0,N/A,N/A,692.0,Approved,2029-12-08,,Single product class,Available,5.0,,,5.329782018752292,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6375,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165639,BAUHN,ATV24HDW-0225,,"Australia,Fiji,New Zealand",China,59.824,1528.86807072,LCD,-,-,-,17.766,N/A,N/A,68.0,Approved,2029-11-25,,Single product class,Available,6.0,,http://www.tempoaustralia.com,6.014805925255865,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV6349,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
165650,JVC,JV5524M,,New Zealand,China,138.783,8230.118400000001,LCD (LED),-,-,-,65.9,9.0,9.056508274226855,270.0,Approved,2124-11-01,,Single product class,Available,6.0,,https://www.thewarehouse.co.nz/,6.054750632487112,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0716,AS/NZS 62087.2.2:2011
165651,JVC,JV6524M,,New Zealand,China,163.897,11477.9975,LCD (LED),-,-,-,97.7,8.0,8.15742588459294,450.0,Approved,2124-11-01,,Single product class,Available,5.0,,https://www.thewarehouse.co.nz/,5.1556252552474255,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0717,AS/NZS 62087.2.2:2011
